Kingdom,Phylum,Class,Order,Familia,Genera,GID,site_2,site_3,site_4,site_5,site_17,site_18,site_21,site_24,site_26,site_28,site_35,site_57,site_58,site_59,site_60,site_69,site_70
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae_Subgroup_3,Paludibaculum,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Panacagrimonas,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966229638458482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pannonibacter,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.16962220508866616,0.0,0.0910906351820061,0.183280543791594,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Pantoea,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas,525,0.0,0.0,0.0,0.0,0.0,0.0,2.4662843583152063,0.0,0.010556596553271225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,526,0.7019540884082717,0.220967345936656,0.7096105956762236,0.18221976808393153,0.10587612493382743,0.0880835535422172,0.0,0.0,0.0013195745691589032,0.0665179794185546,0.37629350893697083,0.3855050115651504,0.1344860710854947,0.7567529692043583,0.012455959286807358,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parapusillimonas,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,528,0.0,0.0,0.008815038455605263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Parvibaculum,529,0.0,0.012275963663147557,0.006611278841703947,0.011043622308117063,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,Parvularcula,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paucibacter,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paucimonas,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019564111593692528,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,533,0.056915196357427436,2.602504296587282,0.125614297992375,0.11227682679919014,0.0,0.07550018875047187,0.0,0.009932459276916964,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,534,0.0,0.0,0.0022037596139013156,0.009203018590097553,0.0,0.0,0.0,0.0,0.0,0.15651289274954022,0.0,0.0,0.03842459173871278,0.021020915811232176,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Pelobacteraceae,Pelobacter,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,537,0.0,0.0,0.0,0.0,0.0,0.0,0.00553687957286929,0.20361541517679776,0.0,0.0,0.0,0.41634541249036233,0.0,0.0,0.07651517847610236,0.0,0.0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,538,0.0,0.0,0.0,0.0,0.0,0.0,19.458967767451057,0.0,0.009237021984112323,0.0,0.0,0.0,0.01921229586935639,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Pelospora,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932459276916964,0.0,0.0,0.0,0.0,0.0,0.0,0.007117691021032778,0.0,23.42
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,541,0.0,0.012275963663147557,0.022037596139013158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03842459173871278,0.003503485968538696,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Petrimonas,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395872370747671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Phaeospirillum,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,549,0.30354771390627966,0.30689909157868894,0.22919099984573685,0.3349898766795509,0.0,2.7054234302252422,0.0,0.0,0.39983109445514764,7.160464843291465,1.4328098994138505,1.2644564379336931,1.3640730067243036,1.2612549486739306,0.058720950923520414,5.11,1.25
Bacteria,Proteobacteria,Alphaproteobacteria,Burkholderiales,Alcaligenaceae,Phreatobacter,550,0.0,0.0,0.004407519227802631,0.0,0.0,0.012583364791745311,0.0,0.0,0.00791744741495342,11.33935907970419,0.13025544540125913,0.0,18.962536023054753,26.079949549802052,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003558845510516389,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pigmentiphaga,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Pilimelia,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007825644637477012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510457905616088,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Piscinibacter,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921229586935639,0.0,0.0,0.0,0.0
Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063993831919815,0.01921229586935639,0.0,0.012455959286807358,0.0,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,557,0.0,0.0,0.004407519227802631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751742984269348,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pluralibacter,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,561,0.0,0.0,0.0,0.0018406037180195103,0.0,0.0,0.0007909827961241842,0.0,0.0,0.011738466956215518,0.0036182068167016426,0.09252120277563608,0.0,0.003503485968538696,0.005338268265774583,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007825644637477012,0.0036182068167016426,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Polynucleobacter,563,0.0,0.012275963663147557,0.0022037596139013156,0.0018406037180195103,0.0,0.0,0.0,0.0,0.0,0.03521540086864655,0.0,0.030840400925212026,0.07684918347742556,0.10160109308762219,0.010676536531549166,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,564,0.01897173211914248,0.012275963663147557,0.015426317297309209,0.03313086692435119,0.0,0.20133383666792498,0.0,0.0,0.0,0.003912822318738506,0.0,0.0,0.0,0.007006971937077392,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,565,0.24663251754885224,1.4853916032408545,4.400907948960928,1.0730719676053746,0.0,0.26425066062665153,0.0,0.004966229638458482,0.0,0.011738466956215518,0.20985599536869526,0.0,0.0,0.05255228952808044,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966229638458482,0.0,0.0,0.0,0.0,0.0,0.0,0.019573650307840137,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_2,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_6,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,569,0.3794346423828495,0.4910385465259023,0.4892346342860921,7.990060739922694,0.0,0.46558449729457657,0.0,0.0,0.0,0.09390773564972414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Cyanobacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochlorococcus,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966229638458482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Prolixibacter,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,572,21.305255169797004,19.629265897372942,24.968596425501907,19.979753359101785,4.976177871889889,4.165093746067698,0.0,0.2234803337306317,0.0,0.7160464843291466,0.6006223315724727,0.5242868157286045,0.5187319884726225,1.138632939775076,1.9466884942524645,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionicicella,573,0.0,0.0,0.0,0.0,0.0,0.0,0.34407751631402017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Propionicimonas,574,0.0,0.0,0.0,0.0,0.05293806246691372,0.0,0.00553687957286929,0.02979737783075089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,575,0.03794346423828496,0.061379818315737786,0.017630076911210525,0.04785569666850727,0.0,0.11325028312570783,0.21989321732252326,3.0740961462058007,0.19529703623551767,0.0626051570998161,0.0036182068167016426,4.872783346183501,0.09606147934678194,0.10160109308762219,2.7883554574895903,0.0,0.84
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio_sp_TPP412,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16962220508866616,0.0,0.0,0.007117691021032778,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Proteiniphilum,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6613443825710592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Proteobacterium,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,PSB-M-3,581,0.0,0.0,0.0,0.0,0.10587612493382743,0.0,0.0,0.0,0.0,0.0,0.0,0.8789514263685427,0.0,0.0,0.9751236698814905,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudacidovorax,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Pseudarthrobacter,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,584,0.0,0.0,0.0,0.0,0.21175224986765487,0.0,0.0,0.0,0.0,0.0,0.0,0.1233616037008481,0.0,0.0,0.09786825153920069,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05869233478107759,0.0,0.0,0.01921229586935639,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,586,0.0,0.0,0.0,0.0,0.0,0.0,0.04983191615582361,0.0,0.0,0.011738466956215518,0.0,0.0,0.01921229586935639,0.014013943874154784,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,587,3.4718269778030733,2.0623618954087894,1.4632963836304735,2.40750966316952,2.2763366860772893,13.76620108216937,0.12655724737986948,0.21354787445371473,0.0013195745691589032,1.537739171264233,0.01447282726680657,1.0948342328450271,1.4024975984630164,1.499491994534562,0.2491191857361472,0.0,0.46
Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,589,0.01897173211914248,0.03682789098944267,0.022037596139013158,0.04969630038652678,0.0,0.15100037750094375,0.015028673126359502,0.024831148192292412,0.17418384312897522,5.102320303635012,0.1374918590346624,0.0,3.227665706051873,3.1286129699050558,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956411159369253,0.0,0.0,0.0,0.010510457905616088,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,591,3.073420603301081,3.707341026270562,2.637900257839875,4.301490889011596,0.0,35.79967283251542,0.0,0.0,0.0,0.5008412567985288,0.0,0.7555898226676947,0.48030739673390976,0.6481449041796588,0.030250186839389303,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014898688915375446,0.0,0.0,0.0,0.0,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Quatrionicoccus,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,596,0.0,0.0,0.0,0.0,0.0,0.0,0.06644255487443149,0.014898688915375446,0.0,0.0,0.01447282726680657,0.0,0.0,0.0,0.0017794227552581944,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023476933912431035,0.0,0.0,0.0,0.007006971937077392,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rehaibacterium,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_Incertae_Sedis,Reyranella,599,0.22766078542970974,0.29462312791554135,0.21596844216232894,0.3699613473219216,0.0,0.40266767333584996,0.014237690330235319,0.0,0.11480298751682456,1.1542825840278592,0.3473478544033577,0.0,1.5754082612872238,1.555547770031181,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966229638458482,0.0,0.0,0.0,0.1233616037008481,0.01921229586935639,0.007006971937077392,0.05516210541300402,0.0,0.0
Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales,Rhizobacter,601,0.0,0.0,0.0022037596139013156,0.0036812074360390206,0.0,0.012583364791745311,0.0,0.0,0.0,0.039128223187385056,0.0,0.0,0.01921229586935639,0.02802788774830957,0.0,0.0,0.0
Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,602,0.056915196357427436,0.0859317456420329,0.022037596139013158,0.03681207436039021,0.0,0.025166729583490623,0.0,0.09435836313071116,0.0026391491383178063,0.011738466956215518,0.0,0.0,0.03842459173871278,0.010510457905616088,0.0,0.0,0.0
Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003503485968538696,0.0,0.0,0.0
Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0007909827961241842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadale,Rhodobacteraceae,Rhodanobacter,605,0.834756213242269,0.7979376381045912,1.4390550278775591,1.0068102337566722,0.0,1.006669183339625,0.0,0.0,0.0,0.14868724811206321,0.0,0.0,0.0,0.1681673264898574,0.0,0.0,0.0
Bacteria,Pseudomonadota,Alphaproteobacteria,Xanthomonadale,Paracoccaceae,Rhodobacter,606,0.0,0.0,0.0,0.0,0.10587612493382743,0.0,0.0,0.0,0.0,0.09390773564972414,0.0,6.353122590593678,0.0,0.010510457905616088,0.3060607139044094,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,607,0.01897173211914248,0.3314510189049841,0.026445115366815788,0.04417448923246825,0.0,0.025166729583490623,0.0,0.0,0.0,0.0,0.0,0.015420200462606013,0.0,0.0,0.00889711377629097,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Rhodocyclaceae_bacterium,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39076633620377743,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Rhodocyclus,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471858134155744,0.0,0.003503485968538696,0.3487668600306061,0.0,0.0
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rhodocytophaga,610,0.0,0.0,0.004407519227802631,0.0018406037180195103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036182068167016426,0.0,0.01921229586935639,0.003503485968538696,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,613,0.0,0.012275963663147557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912822318738506,0.0,0.06168080185042405,0.0,0.0,0.003558845510516389,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,614,0.09485866059571238,0.04910385465259023,0.026445115366815788,0.022087244616234125,0.0,0.03775009437523594,0.02768439786434645,1.0627731426301152,0.0,0.03521540086864655,0.01447282726680657,0.0,0.01921229586935639,0.02802788774830957,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023476933912431035,0.0,0.07710100231303006,0.05763688760806917,0.10160109308762219,0.09608882878394248,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovastum,616,0.0,0.012275963663147557,0.004407519227802631,0.0036812074360390206,0.0,0.0,0.0,0.0,0.0026391491383178063,0.04304104550612357,0.0,0.0,0.03842459173871278,0.014013943874154784,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4047032124271237,0.0,0.0,0.03842459173871278,0.08058017727639001,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
